ID,Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output,Approx_Server_Power(Watts),Cooling_Unit_Power_Consumption(Watts),PUE
1673,2025-03-11 16:00:00,79.47196492565715,24.56244462767619,27.70965300940521,20.00227599253526,0.79,74.29310511171471,39.41617039610651,0.11,4.0,Reduce AHU,1,1187.5051685855829,790.0,1.6652602623540202
1674,2025-03-11 17:00:00,83.71721496959637,24.37554680331291,29.482093239132183,22.019984734466654,0.81,74.74122028371234,43.14007260432317,0.09,1.98,Eco Mode,4,1239.7217441260352,810.0,1.65337242315696
1675,2025-03-11 18:00:00,53.46660295140295,20.655356694316723,29.732305283856107,20.48999338009496,0.57,46.6051415909867,39.44481641612996,0.05,3.51,Eco Mode,4,867.6392163022563,570.0,1.6569550906530615
1676,2025-03-11 19:00:00,38.77652770195589,19.909516314352448,27.833504097924948,27.75129287025196,0.67,48.47981365643245,56.65173850365473,0.06,3.75,Boost All,3,686.9512907340575,670.0,1.9753238825478532
1677,2025-03-11 20:00:00,89.15683346461357,24.40792401149196,32.173293866970425,28.070189397633637,1.01,88.11974978863583,60.45999508262207,0.09,4.07,Maintain,2,1306.629051614747,1010.0,1.77298143551288
1678,2025-03-11 21:00:00,56.4364932432534,20.199260023534265,26.28588598676737,21.151360151866808,0.62,50.670271170001655,43.02870266323679,0.09,2.85,Eco Mode,4,904.1688668920169,620.0,1.685712617081346
1679,2025-03-11 22:00:00,79.73764972308409,23.60068166057514,24.605065960401177,24.22230614040657,0.94,86.40343322799387,50.4292389792134,0.13,0.22,Reduce AHU,1,1190.7730915939342,940.0,1.7894031252769942
1680,2025-03-11 23:00:00,58.51481016254181,20.369463952507747,23.876962353974555,27.541491806484668,0.66,50.307844885548015,51.35524608354541,0.08,3.54,Boost All,3,929.7321649992642,660.0,1.7098818615149474
1681,2025-03-12 00:00:00,39.62508217829296,19.776095952609328,25.505653613456964,28.03456635494508,0.66,47.745553099964674,56.15263992738068,0.08,4.03,Increase Chiller,0,697.3885107930034,660.0,1.9463878308656264
1682,2025-03-12 01:00:00,91.84901463415284,23.51417985154062,30.322685278481003,29.08856463491097,0.98,86.34626695174697,58.72576454522664,0.08,5.09,Boost All,3,1339.7428800000798,980.0,1.731483641099807
1683,2025-03-12 02:00:00,52.593325207121126,22.132252474778195,27.74776946707462,21.702540852639416,0.67,57.6490246560501,42.00473710571455,0.08,2.3,Increase Chiller,0,856.8979000475898,670.0,1.7818901177874165
1684,2025-03-12 03:00:00,30.24186474084334,17.478871627080153,20.950187258220424,22.051358016279945,0.56,40.23921427701199,48.09729798388115,0.06,1.95,Boost All,3,581.9749363123731,560.0,1.9622407513773443
1685,2025-03-12 04:00:00,62.75182843282384,22.23239695187012,28.8314399804858,24.14581156996709,0.8,69.10475317071491,50.14588603721292,0.1,0.15,Increase Chiller,0,981.8474897237332,800.0,1.8147904927934375
1686,2025-03-12 05:00:00,49.399164441979416,19.274063722748256,22.664155914340185,28.956859962995917,0.71,51.48144554643413,59.96969433311555,0.06,4.96,Eco Mode,4,817.6097226363468,710.0,1.8683849767718468
1687,2025-03-12 06:00:00,82.49697628238837,25.81480883012696,28.83764646422565,25.20629364431798,0.94,84.23237326352884,52.89148794161653,0.13,1.21,Maintain,2,1224.712808273377,940.0,1.7675268794855095
1688,2025-03-12 07:00:00,100.0,27.96524820976037,31.04165871277066,23.34979483487433,1.03,100.0,45.87580329936357,0.13,0.65,Eco Mode,4,1440.0,1030.0,1.7152777777777777
1689,2025-03-12 08:00:00,54.695845643350935,20.046691090907668,27.51274524712734,21.15655004928881,0.65,53.23378877530006,44.827115095538815,0.09,2.84,Maintain,2,882.7589014132166,650.0,1.736327890842459
1690,2025-03-12 09:00:00,73.46465418815112,24.291127733445386,29.87670265007706,26.263595914393363,0.88,76.08078188868086,53.621182120747335,0.07,2.26,Maintain,2,1113.6152465142586,880.0,1.7902190660144959
1691,2025-03-12 10:00:00,73.357369899854,21.74556250419558,23.77650801420649,24.694927717846472,0.83,73.21184634940936,48.05716759908007,0.07,0.69,Reduce AHU,1,1112.2956497682044,830.0,1.746204482749678
1692,2025-03-12 11:00:00,81.63163438663068,20.677080259851195,26.204595781015144,20.704411521433634,0.87,81.19707572385735,43.5210037249651,0.09,3.3,Boost All,3,1214.0691029555574,870.0,1.7165984192185209
1693,2025-03-12 12:00:00,84.76687240081469,25.04601942688608,31.033312104277783,25.626656952918843,1.01,91.96482628817309,54.85734650438886,0.09,1.63,Reduce AHU,1,1252.6325305300206,1010.0,1.806301908487594
1694,2025-03-12 13:00:00,68.2112422072179,22.066505486150614,25.35582722319553,20.38437983823703,0.68,58.36466146313002,42.05591581395706,0.07,3.62,Increase Chiller,0,1048.99827914878,680.0,1.6482374790469558
1695,2025-03-12 14:00:00,56.19196474628508,19.721112622234585,22.475183842202345,26.45481515930963,0.69,54.391824062815374,51.729454678384535,0.08,2.45,Boost All,3,901.1611663793066,690.0,1.765678799467456
1696,2025-03-12 15:00:00,74.88692785263392,21.743486938975792,27.53930074771241,22.75133004946607,0.74,65.5772284219154,42.785844363143866,0.1,1.25,Reduce AHU,1,1131.1092125873972,740.0,1.6542250666558183
1697,2025-03-12 16:00:00,81.6227334309196,23.819091521805102,26.83974390747485,24.992043743797343,0.86,77.24532407997047,48.45187831069472,0.12,0.99,Reduce AHU,1,1213.959621200311,860.0,1.7084255398459371
1698,2025-03-12 17:00:00,100.0,24.737219827737547,29.397763320858957,26.74869159642929,1.01,94.15028893112608,50.73077521326988,0.13,2.75,Boost All,3,1440.0,1010.0,1.7013888888888888
1699,2025-03-12 18:00:00,73.34966906571331,23.93618616775059,31.045015813043307,27.69467818013988,0.9,77.47926581110953,56.897590796647215,0.13,3.69,Reduce AHU,1,1112.200929508274,900.0,1.8092063008775832
1700,2025-03-12 19:00:00,55.35286968404982,21.610873396730888,29.13275608003381,19.516556885869885,0.65,58.61581421821498,35.54504090295717,0.1,4.48,Eco Mode,4,890.8402971138128,650.0,1.7296481783613755
1701,2025-03-12 20:00:00,86.3546295669195,24.96979082011405,31.84054131369425,29.423950294487536,0.93,76.97926274013068,62.38044442178299,0.1,5.42,Increase Chiller,0,1272.1619436731098,930.0,1.7310390038196029
1702,2025-03-12 21:00:00,79.3921119043008,20.47711319648016,26.29734320271809,18.0,0.87,82.74025055949593,40.78108649499613,0.11,6.0,Boost All,3,1186.5229764228998,870.0,1.7332348528326478
1703,2025-03-12 22:00:00,44.703733758273046,18.295357257081417,26.056367294301936,24.165139363966105,0.68,54.43624535577051,48.310336107433365,0.07,0.17,Eco Mode,4,759.8559252267585,680.0,1.8949064913813396
1704,2025-03-12 23:00:00,78.98594356933833,21.983917765480477,22.98167386296801,25.00857818006291,0.86,75.98075429839082,51.159069501121145,0.09,1.01,Increase Chiller,0,1181.5271059028614,860.0,1.7278715788266514
1705,2025-03-13 00:00:00,42.95813022201325,19.128326023274933,25.882300529029425,28.314192446458925,0.6,42.14533731576871,53.410849930774425,0.07,4.31,Reduce AHU,1,738.385001730763,600.0,1.812584219064051
1706,2025-03-13 01:00:00,88.52273257411412,26.407176262668745,33.24391367027028,22.994505217012367,0.94,92.01047226922591,41.45091087294926,0.1,1.01,Reduce AHU,1,1298.8296106616035,940.0,1.7237284954730734
1707,2025-03-13 02:00:00,72.73488910187552,21.5861562473641,26.502979771340108,25.90836033581496,0.81,68.24348861905933,52.13897227703518,0.12,1.91,Increase Chiller,0,1104.639135953069,810.0,1.7332711413498327
1708,2025-03-13 03:00:00,62.6917792841313,21.475408858187677,25.46796367513355,23.638836025851745,0.8,70.99772982443552,45.46799533096236,0.08,0.36,Boost All,3,981.108885194815,800.0,1.8154038884696748
1709,2025-03-13 04:00:00,56.488522429704304,21.51671678575269,28.43570559767141,31.46734852704289,0.74,55.03576232459147,59.48894426860833,0.09,7.47,Increase Chiller,0,904.8088258853629,740.0,1.8178523228659975
1710,2025-03-13 05:00:00,89.72405126923509,25.411924844012205,33.577249155071144,31.031684298266597,1.03,92.05740458090992,59.27649123472303,0.12,7.03,Reduce AHU,1,1313.6058306115917,1030.0,1.784101269952837
1711,2025-03-13 06:00:00,54.4417341624286,21.32985374433508,28.30630770074559,24.17781750442288,0.68,51.7592870197359,53.03018045232268,0.1,0.18,Reduce AHU,1,879.6333301978718,680.0,1.7730493793897457
1712,2025-03-13 07:00:00,73.7805297112464,22.854537464050697,24.64400800611214,25.898428564744687,0.89,76.63490050551549,55.760824136100354,0.1,1.9,Boost All,3,1117.5005154483306,890.0,1.7964202143056198
1713,2025-03-13 08:00:00,77.0742729293992,21.570122408306112,27.95585338981344,27.695266927944257,0.94,85.41487723112374,52.04824364444555,0.13,3.7,Increase Chiller,0,1158.0135570316102,940.0,1.8117348836653913
1714,2025-03-13 09:00:00,55.80776239520559,21.752954376702064,27.112206622340583,25.75998601750997,0.7,55.44112190489363,52.27087876942518,0.06,1.76,Eco Mode,4,896.4354774610289,700.0,1.7808704782441314
1715,2025-03-13 10:00:00,63.307575780905616,21.192902973248124,25.831142433581547,24.69062120477149,0.66,53.70551691015581,45.28975182449588,0.06,0.69,Eco Mode,4,988.683182105139,660.0,1.6675545937726026
1716,2025-03-13 11:00:00,74.66723704733128,21.71081109041921,23.25363049575556,28.99470105527317,0.89,71.56409975047642,62.71783526190383,0.08,4.99,Reduce AHU,1,1128.407015682175,890.0,1.788722497849726
1717,2025-03-13 12:00:00,70.7804685005211,22.63119135959541,25.659318837718864,25.022949962988747,0.9,80.62228316094132,50.56054375224993,0.09,1.02,Reduce AHU,1,1080.5997625564096,900.0,1.832870810438493
1718,2025-03-13 13:00:00,80.15354236108006,23.12393472435985,26.848270853037977,24.260926890274018,0.85,73.16466872558026,53.41826778923168,0.09,0.26,Reduce AHU,1,1195.8885710412846,850.0,1.7107685620407658
1719,2025-03-13 14:00:00,71.32304078703471,22.486372902068133,27.4075887157325,19.895481632907792,0.76,69.18043925329845,41.5186685827148,0.06,4.1,Eco Mode,4,1087.273401680527,760.0,1.6989962219487003
1720,2025-03-13 15:00:00,27.624851333172785,18.92692625149131,24.45465395680804,28.01173854366312,0.48,24.666191644264316,56.41937199221552,0.07,4.01,Maintain,2,549.7856713980252,480.0,1.8730674969746477
1721,2025-03-13 16:00:00,44.80740035436147,19.20437758086609,24.87942394807648,19.203886995957657,0.57,44.5391970862344,42.22235921622635,0.06,4.8,Maintain,2,761.1310243586461,570.0,1.7488855161045376
1722,2025-03-13 17:00:00,63.98483417816618,22.07369389467785,27.53466691590026,22.68936330499844,0.7,59.24815235090647,45.26117753186092,0.1,1.31,Eco Mode,4,997.013460391444,700.0,1.7020968400217669
1723,2025-03-13 18:00:00,61.93833288055444,22.011186196481606,28.174868751028697,23.96856310230075,0.7,58.34051084795426,46.64955260107493,0.06,0.03,Boost All,3,971.8414944308196,700.0,1.7202820665832659
1724,2025-03-13 19:00:00,62.57851673884133,19.95055908453084,25.15894166534575,25.4223990381424,0.78,62.97981150580688,54.84066586801707,0.11,1.42,Eco Mode,4,979.7157558877483,780.0,1.7961492864766884
1725,2025-03-13 20:00:00,62.79423132363438,19.3811838544932,27.118022421435484,21.618226082517904,0.66,53.43833081035019,46.22786181023096,0.08,2.38,Increase Chiller,0,982.3690452807028,660.0,1.6718452735971654
1726,2025-03-13 21:00:00,70.25860950653055,20.01249710971851,21.86263676532396,24.42686104115869,0.81,72.88504389616284,45.05929166240393,0.1,0.43,Eco Mode,4,1074.1808969303256,810.0,1.754062935130133
1727,2025-03-13 22:00:00,72.85958322997219,22.70256793431264,27.272906111108068,21.566115202753025,0.79,74.07235396109319,40.35748302635955,0.1,2.43,Boost All,3,1106.172873728658,790.0,1.7141740850479266
1728,2025-03-13 23:00:00,27.587604267411784,18.95411906321094,22.19755858251988,19.94793613439795,0.46,34.54354040145824,37.1574195304222,0.05,4.05,Maintain,2,549.3275324891649,460.0,1.8373874834119537
1729,2025-03-14 00:00:00,61.30079634696421,20.972397404958365,28.156205931812792,22.76267039637376,0.72,63.23402891728422,42.973850934801504,0.06,1.24,Eco Mode,4,963.9997950676599,720.0,1.7468881255825013
1730,2025-03-14 01:00:00,62.33656519755573,21.84687889321205,29.18648238665719,29.66850469421565,0.87,69.24957445731802,63.66428240059009,0.13,5.67,Eco Mode,4,976.7397519299354,870.0,1.890718329300073
1731,2025-03-14 02:00:00,100.0,26.04662400617533,32.68107519301253,24.428937575708478,0.97,90.16828887596328,49.45657215557784,0.1,0.43,Reduce AHU,1,1440.0,970.0,1.6736111111111112
1732,2025-03-14 03:00:00,75.6367804006033,21.590710270002425,25.848714413326228,24.198491007501005,0.86,75.69377510492893,51.062566518758366,0.08,0.2,Reduce AHU,1,1140.3323989274206,860.0,1.754166066673983
1733,2025-03-14 04:00:00,52.2827072310493,19.90040452897882,29.997315675396127,22.3052667724792,0.73,62.04093078070518,47.53145150081136,0.1,1.69,Maintain,2,853.0772989419064,730.0,1.8557255021384789
1734,2025-03-14 05:00:00,50.744713939269005,19.26717519530169,21.682911643672124,18.0,0.61,52.45545849890573,37.21401108773917,0.09,6.0,Maintain,2,834.1599814530088,610.0,1.7312745918803867
1735,2025-03-14 06:00:00,55.183681265371625,22.25430777492076,27.974292786299262,26.974774318793997,0.75,61.14810650094006,52.31808004867914,0.08,2.97,Reduce AHU,1,888.7592795640709,750.0,1.8438730455426229
1736,2025-03-14 07:00:00,95.02077430534204,24.485136617117195,28.30082220572048,23.78204376330614,0.98,94.44540396605464,43.97247375427646,0.12,0.22,Reduce AHU,1,1378.7555239557073,980.0,1.7107859101723408
1737,2025-03-14 08:00:00,75.96984925988386,21.13486572227557,28.76321099646905,18.140479155789254,0.83,79.75839928869729,37.82239461037363,0.11,5.86,Increase Chiller,0,1144.4291458965713,830.0,1.7252524133765919
1738,2025-03-14 09:00:00,44.15498103157775,18.944380435042344,24.798033630525676,24.81126086779989,0.6,43.84043478118492,50.1497982786394,0.09,0.81,Reduce AHU,1,753.1062666884063,600.0,1.7967003151339422
1739,2025-03-14 10:00:00,56.34931154403807,19.34028214265336,24.63643990135044,23.569597760202,0.65,50.99476356496427,49.10929364401069,0.06,0.43,Eco Mode,4,903.0965319916683,650.0,1.7197458709829223
1740,2025-03-14 11:00:00,69.12971063853364,23.08180478088921,25.87533950313537,22.58457554150754,0.83,74.13998856215852,46.84098280494884,0.11,1.42,Reduce AHU,1,1060.2954408539638,830.0,1.7828006874494495
1741,2025-03-14 12:00:00,43.08159982384879,19.510560762741317,26.596026772473586,21.069262919588784,0.52,36.83167008707401,45.53789061864924,0.05,2.93,Boost All,3,739.9036778333401,520.0,1.7027941819707075
1742,2025-03-14 13:00:00,33.294391725422734,18.5941368954175,24.822046157755707,25.76994168781856,0.48,26.73461469147505,52.29663435468417,0.06,1.77,Boost All,3,619.5210182226997,480.0,1.7747921150069101
1743,2025-03-14 14:00:00,69.60297714675764,21.304811732096717,26.03484196034268,19.936750242608944,0.71,62.98190464053943,41.05342377553237,0.09,4.06,Maintain,2,1066.116618905119,710.0,1.6659684197861546
1744,2025-03-14 15:00:00,57.30504218887956,19.72147625233273,22.484997778174147,20.62153300587869,0.57,49.03719615842763,36.34269992179309,0.07,3.38,Maintain,2,914.8520189232186,570.0,1.6230515845293652
1745,2025-03-14 16:00:00,75.2398436323915,20.7557505052792,24.46922235320476,26.62633133251241,0.8,65.35344239733934,56.419190612528105,0.09,2.63,Eco Mode,4,1135.4500766784154,800.0,1.7045664238627531
1746,2025-03-14 17:00:00,37.74665603041072,18.805754156912656,22.6900595918311,20.62751664658232,0.56,44.5740458147918,39.75896897886085,0.06,3.37,Eco Mode,4,674.2838691740519,560.0,1.830510747181241
1747,2025-03-14 18:00:00,53.56851073062383,20.1891532667493,23.30984672454777,25.81819937308947,0.69,56.2509106892924,48.98333564876335,0.09,1.82,Eco Mode,4,868.8926819866731,690.0,1.7941141803868743
1748,2025-03-14 19:00:00,70.57265333504927,22.61829178015404,25.267559983949464,26.259483036328323,0.75,60.6345859116117,52.6309926221628,0.07,2.26,Boost All,3,1078.043636021106,750.0,1.6957046773803472
1749,2025-03-14 20:00:00,71.94947574702664,21.611635625342373,25.03634178252338,24.33891239660584,0.91,81.60523824791983,50.7081945995424,0.1,0.34,Eco Mode,4,1094.9785516884276,910.0,1.8310665068250007
1750,2025-03-14 21:00:00,79.49399206777417,23.896282698721745,30.689635338510453,21.14988967320624,0.92,86.9267132266676,44.49870717668031,0.1,2.85,Increase Chiller,0,1187.7761024336223,920.0,1.7745567519964591
1751,2025-03-14 22:00:00,56.21624145438592,20.61154652725377,26.76469947150884,22.998826856533093,0.59,46.572187800075184,42.64169322093047,0.07,1.0,Maintain,2,901.4597698889468,590.0,1.6544939882039147
1752,2025-03-14 23:00:00,64.54064872694457,20.79038722698692,24.0304346400182,23.75513756463291,0.77,69.25531661744681,42.90116346449504,0.07,0.24,Boost All,3,1003.8499793414182,770.0,1.7670468853375512
1753,2025-03-15 00:00:00,29.026232742594672,18.94410058680793,23.122385193649052,25.85887440011825,0.52,30.025885274328825,55.8469185721102,0.07,1.86,Reduce AHU,1,567.0226627339144,520.0,1.9170709288634187
1754,2025-03-15 01:00:00,78.83833396507163,23.58766086877852,27.87243113948086,25.130770726035408,0.81,69.4232930377162,50.48977603000268,0.1,1.13,Reduce AHU,1,1179.711507770381,810.0,1.6866085434148856
1755,2025-03-15 02:00:00,54.34828274079792,20.48783884469544,25.89753268075314,18.0,0.61,56.00004226614623,32.20253223658271,0.08,6.0,Boost All,3,878.4838777118143,610.0,1.6943781388326284
1756,2025-03-15 03:00:00,70.31214590791924,24.447970514589866,26.08759106276182,21.594176684084008,0.7,61.0060365665923,41.61830293015174,0.08,2.41,Reduce AHU,1,1074.8393946674069,700.0,1.651260089156487
1757,2025-03-15 04:00:00,75.86435371883786,22.047275650365663,29.2770562689042,26.85547336544433,0.94,82.88802734858201,55.90814802082803,0.09,2.86,Increase Chiller,0,1143.1315507417057,940.0,1.8223025594824092
1758,2025-03-15 05:00:00,70.00779974944598,22.15137068009047,24.86089790998482,27.64203762674972,0.9,77.36744146628315,56.370959967693565,0.12,3.64,Boost All,3,1071.0959369181855,900.0,1.8402608664444458
1759,2025-03-15 06:00:00,53.31974954832295,20.66235193120612,23.781717022292003,24.821266563378284,0.62,44.44270364212319,52.05875341532712,0.09,0.82,Eco Mode,4,865.8329194443722,620.0,1.7160734895571657
1760,2025-03-15 07:00:00,28.49856555478621,18.268050020759,23.400953581061472,25.10722108849531,0.53,31.81976447639891,54.52961738076506,0.05,1.11,Increase Chiller,0,560.5323563238703,530.0,1.9455297165642496
1761,2025-03-15 08:00:00,48.89486710414265,19.20404440098997,22.13499276054717,24.537975992060453,0.61,43.92264857297632,52.15211809405426,0.07,0.54,Eco Mode,4,811.4068653809545,610.0,1.7517806738221346
1762,2025-03-15 09:00:00,84.95494779081372,23.622112324729144,28.943675770423305,26.178827462103595,0.95,84.05605109345237,54.56106187729318,0.13,2.18,Eco Mode,4,1254.9458578270087,950.0,1.7570047696280418
1763,2025-03-15 10:00:00,57.71835205315105,21.34959875781558,28.871679756192247,18.08228269461509,0.59,48.7442200050986,39.729620587218335,0.06,5.92,Maintain,2,919.935730253758,590.0,1.6413491514643663
1764,2025-03-15 11:00:00,63.70236834177626,20.86930868316206,24.30315547478408,21.250434732875696,0.77,66.54971534763656,46.5214812479442,0.08,2.75,Eco Mode,4,993.539130603848,770.0,1.7750072204322878
1765,2025-03-15 12:00:00,100.0,27.001910028651626,32.520225662096315,26.068900832965557,1.05,99.92639281792484,49.5386420731804,0.12,2.07,Boost All,3,1440.0,1050.0,1.7291666666666667
1766,2025-03-15 13:00:00,91.8314150672448,24.67622547217665,32.96615330882781,24.982973322883065,0.93,86.91305224811676,47.880384408027474,0.09,0.98,Boost All,3,1339.526405327111,930.0,1.6942752276487563
1767,2025-03-15 14:00:00,51.95301087727345,19.63702282586764,26.776917001028465,28.722194969979142,0.71,50.14272972315347,60.91713262464052,0.11,4.72,Eco Mode,4,849.0220337904635,710.0,1.8362562710300945
1768,2025-03-15 15:00:00,90.41472107842232,23.30905392625296,28.1532589627946,26.510664231594724,0.97,89.12353126824819,51.3363479453626,0.14,2.51,Increase Chiller,0,1322.1010692645946,970.0,1.7336806712814723
1769,2025-03-15 16:00:00,54.85379494047171,19.42486841044068,23.132119822716422,21.984831360361863,0.66,54.35032596359045,45.933136180607285,0.07,2.02,Increase Chiller,0,884.701677767802,660.0,1.7460141837475107
1770,2025-03-15 17:00:00,45.319738813952,19.086519903063472,24.30640896409616,23.520712309450808,0.64,52.62528407874944,43.03837123866066,0.05,0.48,Reduce AHU,1,767.4327874116096,640.0,1.8339492532741353
1771,2025-03-15 18:00:00,66.51202259800972,23.23262532123675,28.53584217182758,26.12082574612672,0.84,75.57157248513978,47.67995686344291,0.07,2.12,Eco Mode,4,1028.0978779555196,840.0,1.8170428302706236
1772,2025-03-15 19:00:00,56.26196796988072,21.66657067562437,26.006149162084046,22.967147785263474,0.59,48.26436469528393,41.116060627359424,0.06,1.03,Reduce AHU,1,902.0222060295329,590.0,1.6540858928484992
1773,2025-03-15 20:00:00,82.65479368534382,22.87046385128342,29.784520631638628,25.50912595861708,0.87,76.3622127612346,51.64181377887032,0.07,1.51,Maintain,2,1226.653962329729,870.0,1.7092464759561432
1774,2025-03-15 21:00:00,37.05514372702199,18.273281797526696,22.8008408744282,24.05807592845428,0.53,34.97683360426938,50.68055815232358,0.05,0.06,Increase Chiller,0,665.7782678423705,530.0,1.7960608292571705
1775,2025-03-15 22:00:00,83.35274101127041,23.221258647958702,27.781855610002705,20.849035951920097,0.81,77.78494798512702,36.91726128300438,0.1,3.15,Increase Chiller,0,1235.2387144386262,810.0,1.65574369596092
1776,2025-03-15 23:00:00,61.777917246083646,20.6948248471352,26.41527490964712,31.36051630711395,0.79,57.95611173559962,64.65889220566656,0.09,7.36,Increase Chiller,0,969.8683821268288,790.0,1.814543513901964
1777,2025-03-16 00:00:00,97.59039840592104,26.36036253929835,30.164887571237845,24.356269996503293,1.05,100.0,49.91359854756719,0.11,0.36,Reduce AHU,1,1410.3619003928286,1050.0,1.7444897651500253
1778,2025-03-16 01:00:00,83.97371273842913,22.950209998881355,23.770163703821016,19.655627624305357,0.82,81.2606580040871,34.59074539510769,0.09,4.34,Increase Chiller,0,1242.8766666826782,820.0,1.6597597508919653
1779,2025-03-16 02:00:00,60.63898748751164,22.309309927986323,25.19787102774187,23.16803969462536,0.76,66.10222192888526,46.09395090770485,0.1,0.83,Eco Mode,4,955.8595460963932,760.0,1.7950958936422634
1780,2025-03-16 03:00:00,57.62740171461951,20.15782469192133,22.127716399451916,25.19876676019847,0.78,64.26808317249723,54.0735062615602,0.07,1.2,Eco Mode,4,918.81704108982,780.0,1.8489176464063322
1781,2025-03-16 04:00:00,52.2819748457664,21.008961109698102,25.394145379640516,24.860606653329658,0.66,49.102035474658656,52.97088166416832,0.09,0.86,Reduce AHU,1,853.0682906029267,660.0,1.7736778019653374
1782,2025-03-16 05:00:00,100.0,24.46525582473959,29.341512174469784,23.3567439304658,1.05,100.0,50.4627666352783,0.13,0.64,Increase Chiller,0,1440.0,1050.0,1.7291666666666667
1783,2025-03-16 06:00:00,67.58234394286625,22.969038883951328,28.431001128453843,29.56867671262872,0.86,67.47955904232232,63.213898899054016,0.08,5.57,Increase Chiller,0,1041.2628304972548,860.0,1.8259201949898733
1784,2025-03-16 07:00:00,71.55700558093368,22.57530193894006,28.17045413987289,27.00310611967933,0.8,65.81733126370003,54.75488999125244,0.08,3.0,Increase Chiller,0,1090.1511686454842,800.0,1.7338431797435967
1785,2025-03-16 08:00:00,92.62706339380487,23.452932148682795,24.44058325411703,22.578848666257947,0.9,83.60300454678803,46.66048694248333,0.07,1.42,Eco Mode,4,1349.3128797438,900.0,1.6670061581053663
1786,2025-03-16 09:00:00,85.75348291592772,23.686193453554683,27.826214075164582,22.29850316774029,0.98,94.02254804221648,46.38889556250213,0.09,1.7,Maintain,2,1264.767839865911,980.0,1.7748457614987256
1787,2025-03-16 10:00:00,100.0,26.523803175322733,32.199414872530106,24.492189544677068,1.0,93.53481500611969,49.4990971266734,0.12,0.49,Eco Mode,4,1440.0,1000.0,1.6944444444444444
1788,2025-03-16 11:00:00,33.56873330515174,17.852719919035515,24.189982683809006,23.767703275949383,0.47,29.974289214609183,46.23967289238541,0.07,0.23,Reduce AHU,1,622.8954196533664,470.0,1.7545407867367995
1789,2025-03-16 12:00:00,55.42529407052581,19.5859977573439,31.000785583965,19.168352295482805,0.54,45.63170381975577,34.88677250326024,0.07,4.83,Increase Chiller,0,891.7311170674675,540.0,1.6055637059922674
1790,2025-03-16 13:00:00,100.0,25.64341797400419,28.239884134487237,21.744469893338355,1.02,100.0,44.68288767365355,0.15,2.26,Eco Mode,4,1440.0,1020.0,1.7083333333333333
1791,2025-03-16 14:00:00,51.995209828337565,17.963296515031647,22.528890368780868,18.0,0.55,42.66067880501525,40.9217060822299,0.08,6.0,Eco Mode,4,849.5410808885521,550.0,1.6474083624358036
1792,2025-03-16 15:00:00,88.65952686866166,25.99530036507032,30.648110861237537,22.09861674008288,0.97,95.8850222811105,41.047869514473895,0.14,1.9,Boost All,3,1300.5121804845382,970.0,1.7458599885151422
1793,2025-03-16 16:00:00,84.0676060867953,25.06651833664293,34.14821970476407,29.515482900377464,0.95,84.3466791892513,55.30797957590792,0.11,5.52,Maintain,2,1244.0315548675821,950.0,1.7636462244730764
1794,2025-03-16 17:00:00,31.591791651568748,15.799574321804918,23.53475803300058,26.45286987125609,0.49,25.3784906577888,56.96786283741265,0.06,2.45,Maintain,2,598.5790373142956,490.0,1.8186053460851752
1795,2025-03-16 18:00:00,63.88981277001257,22.415207962222183,28.211975664742138,25.72747492168389,0.77,64.39185108202304,50.10629517430392,0.08,1.73,Boost All,3,995.8446970711545,770.0,1.7732129339691431
1796,2025-03-16 19:00:00,89.13097710443523,21.564520473098312,24.1589568563348,22.215942535335657,0.93,88.87598948442096,43.63201745543771,0.12,1.78,Increase Chiller,0,1306.3110183845533,930.0,1.7119284664306686
1797,2025-03-16 20:00:00,42.47863099531473,18.009870557364383,21.259135024120354,19.174530386224063,0.53,39.50653319038101,42.06170032935832,0.04,4.83,Maintain,2,732.4871612423711,530.0,1.7235621701560848
1798,2025-03-16 21:00:00,61.33939284991359,21.653884422993496,27.343152856281115,22.039803920894133,0.68,58.64471258828033,42.92147007654902,0.08,1.96,Eco Mode,4,964.4745320539371,680.0,1.705047129188448
1799,2025-03-16 22:00:00,58.03404326632596,21.09822656255432,22.853230121411,23.11925398339261,0.7,60.40512063421527,43.80536564039421,0.08,0.88,Maintain,2,923.8187321758094,700.0,1.757724405903024
1800,2025-03-16 23:00:00,72.22423022720182,22.27164080810147,26.033249602709645,21.85953983632113,0.85,78.57481937926542,44.091072176909,0.08,2.14,Maintain,2,1098.3580317945823,850.0,1.7738824457915643
1801,2025-03-17 00:00:00,71.44489031595064,22.050715047602782,29.077529125138184,22.972857697901212,0.81,72.43705515951775,46.84171871230925,0.12,1.03,Maintain,2,1088.772150886193,810.0,1.7439573094707743
1802,2025-03-17 01:00:00,85.76810557452906,24.89876546523585,32.2341845045994,18.0,0.81,79.27208873426513,36.14264286392675,0.11,6.0,Boost All,3,1264.9476985667075,810.0,1.64034268050592
1803,2025-03-17 02:00:00,52.17430048943229,20.789359691227965,26.173692118202023,26.777176792248905,0.69,49.81851092465182,57.99774092344301,0.08,2.78,Increase Chiller,0,851.7438960200171,690.0,1.8101026649256833
